,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,deck,num,side,Group,Surname
2785,0.4257088962884367,0,0.4667912678743399,0.4281477066303361,0,0,1,0,1,0,0,0.4354406098749901,0.37590826521344234,0.5560381449673801,0.5012110202845897,0.6259082652134423
2786,0.515719030015244,1,0.4667912678743399,0.6879541326067211,0,0,0,0,0,0,1,0.4354406098749901,0.6259082652134423,0.5560381449673801,0.5036330608537694,0.5012110202845897
2787,0.4257088962884367,0,0.505614796571881,0.4712550135436008,0,1,0,0,0,1,0,0.5210251433945562,0.30072661217075386,0.5560381449673801,0.5036330608537694,0.2781814512059744
2788,0.515719030015244,1,0.505614796571881,0.5083938843475628,0,0,0,0,0,0,1,0.35892344014744704,0.42335638929644376,0.44987848959560206,0.5036330608537694,0.37590826521344234
2789,0.6597990639551098,0,0.4667912678743399,0.550909034929725,0,0,1,0,1,1,0,0.7289405931015163,0.5314770663033606,0.44987848959560206,0.5036330608537694,0.5839388434756282
2792,0.6597990639551098,0,0.6225167848443564,0.579825883626104,0,1,1,0,1,1,0,0.6794279473824043,0.4094211873503426,0.5560381449673801,0.5036330608537694,0.5012110202845897
2793,0.4257088962884367,0,0.4667912678743399,0.49635024309451303,0,0,1,0,1,1,1,0.35892344014744704,0.5003302782594335,0.5560381449673801,0.5036330608537694,0.8345443536179231
2794,0.4257088962884367,0,0.4667912678743399,0.4281477066303361,0,0,1,1,1,0,0,0.4354406098749901,0.7226258956504188,0.44987848959560206,0.5036330608537694,0.30072661217075386
2795,0.515719030015244,0,0.4667912678743399,0.37241772469901635,0,1,0,1,1,1,0,0.35892344014744704,0.6541256200656745,0.44987848959560206,0.5036330608537694,0.37590826521344234
2796,0.6597990639551098,0,0.4667912678743399,0.44485264179899153,0,0,1,0,1,1,0,0.7289405931015163,0.31295413260672117,0.5560381449673801,0.5036330608537694,0.5036330608537694
2797,0.4257088962884367,0,0.4667912678743399,0.4150564252343384,0,1,1,1,1,1,0,0.5210251433945562,0.12590826521344234,0.5560381449673801,0.16787768695125646,0.2506055101422949
2798,0.4257088962884367,0,0.4667912678743399,0.44485264179899153,0,1,0,1,0,1,0,0.4354406098749901,0.5005190086933956,0.5560381449673801,0.16787768695125646,0.2506055101422949
2799,0.6597990639551098,0,0.4667912678743399,0.3992808437377147,0,0,1,1,1,1,0,0.6794279473824043,0.3185120964412518,0.44987848959560206,0.16787768695125646,0.16787768695125646
2800,0.6597990639551098,0,0.6225167848443564,0.4712550135436008,0,0,1,0,1,1,0,0.6794279473824043,0.3185120964412518,0.44987848959560206,0.16787768695125646,0.16787768695125646
2801,0.515719030015244,1,0.4667912678743399,0.44567850044096935,0,0,0,0,0,0,1,0.4354406098749901,0.5012110202845897,0.44987848959560206,0.5036330608537694,0.30072661217075386
2802,0.4257088962884367,0,0.4667912678743399,0.4712550135436008,0,0,0,1,1,0,1,0.4354406098749901,0.8345443536179231,0.44987848959560206,0.5036330608537694,0.6259082652134423
2804,0.4257088962884367,0,0.4667912678743399,0.5260795110505602,0,1,1,0,1,1,0,0.5210251433945562,0.37590826521344234,0.5560381449673801,0.5036330608537694,0.37590826521344234
2805,0.4257088962884367,1,0.4667912678743399,0.44895163004618627,0,0,0,0,0,0,0,0.5210251433945562,0.6433761515505384,0.44987848959560206,0.5036330608537694,0.6259082652134423
2806,0.4257088962884367,1,0.4667912678743399,0.44337356664396005,0,0,0,0,0,0,0,0.5210251433945562,0.16787768695125646,0.44987848959560206,0.5036330608537694,0.2148047229791099
2807,0.6597990639551098,0,0.6225167848443564,0.46273523272304284,0,0,1,1,1,1,0,0.6794279473824043,0.5002422040569179,0.44987848959560206,0.5036330608537694,0.7007266121707538
2809,0.6597990639551098,0,0.6225167848443564,0.42710856292259564,0,1,1,0,1,1,1,0.7289405931015163,0.5751816530426884,0.44987848959560206,0.8345443536179231,0.6879541326067211
2810,0.6597990639551098,1,0.4667912678743399,0.44895163004618627,0,0,0,0,0,0,1,0.7289405931015163,0.5751816530426884,0.44987848959560206,0.8345443536179231,0.6879541326067211
2811,0.4257088962884367,0,0.4667912678743399,0.6185166594961519,0,0,0,0,0,0,0,0.5210251433945562,0.08393884347562823,0.5560381449673801,0.10072661217075388,0.18795413260672117
2812,0.4257088962884367,1,0.4667912678743399,0.6983385010492029,0,0,0,0,0,0,0,0.5210251433945562,0.08393884347562823,0.5560381449673801,0.10072661217075388,0.18795413260672117
2813,0.4257088962884367,0,0.4667912678743399,0.8262669011408069,0,0,0,0,0,0,0,0.5210251433945562,0.08393884347562823,0.5560381449673801,0.10072661217075388,0.18795413260672117
2814,0.4257088962884367,0,0.4667912678743399,0.42710856292259564,0,1,1,1,1,1,0,0.4354406098749901,0.18795413260672117,0.5560381449673801,0.10072661217075388,0.18795413260672117
2815,0.4257088962884367,0,0.505614796571881,0.46273523272304284,0,0,1,1,0,1,0,0.5210251433945562,0.5012110202845897,0.5560381449673801,0.5036330608537694,0.3503633060853769
2817,0.4257088962884367,0,0.505614796571881,0.513989807245938,0,1,0,1,1,0,0,0.4354406098749901,0.5012110202845897,0.44987848959560206,0.5036330608537694,0.5629541326067211
2819,0.6597990639551098,0,0.4667912678743399,0.4281477066303361,0,0,0,0,0,0,0,0.4879982358694893,0.5002794662195207,0.5560381449673801,0.5036330608537694,0.5036330608537694
2820,0.515719030015244,0,0.4667912678743399,0.4281477066303361,0,1,0,1,1,0,0,0.4354406098749901,0.5839388434756282,0.5560381449673801,0.5036330608537694,0.7007266121707538
2821,0.4257088962884367,0,0.4667912678743399,0.42710856292259564,0,0,0,1,0,1,0,0.4354406098749901,0.10072661217075388,0.5560381449673801,0.5036330608537694,0.41727217680896156
2822,0.4257088962884367,0,0.4667912678743399,0.2506055101422949,0,1,1,0,0,0,0,0.4354406098749901,0.35766186583625276,0.44987848959560206,0.5036330608537694,0.43795413260672117
2823,0.4257088962884367,1,0.4667912678743399,0.46273523272304284,0,0,0,0,0,0,0,0.5210251433945562,0.5012110202845897,0.5560381449673801,0.5036330608537694,0.07194758012196704
2825,0.515719030015244,0,0.4667912678743399,0.5667012672462264,0,1,0,1,1,0,0,0.35892344014744704,0.4586360884044807,0.44987848959560206,0.5036330608537694,0.5629541326067211
2827,0.6597990639551098,0,0.4667912678743399,0.470461246605191,0,1,1,1,1,1,1,0.35892344014744704,0.5005190086933956,0.44987848959560206,0.5036330608537694,0.8759082652134423
2829,0.4257088962884367,0,0.4667912678743399,0.5183819546867319,0,1,1,0,1,1,0,0.4354406098749901,0.6259082652134423,0.5560381449673801,0.5036330608537694,0.10072661217075388
2830,0.4257088962884367,0,0.4667912678743399,0.44485264179899153,0,1,0,0,1,0,0,0.4354406098749901,0.16787768695125646,0.44987848959560206,0.5036330608537694,0.16787768695125646
2832,0.515719030015244,0,0.4667912678743399,0.4589538775459421,0,1,0,1,0,0,0,0.42267635482894333,0.3503633060853769,0.5560381449673801,0.5036330608537694,0.30072661217075386
2834,0.4257088962884367,0,0.4667912678743399,0.44895163004618627,0,1,0,0,1,0,0,0.4354406098749901,0.5012110202845897,0.44987848959560206,0.16787768695125646,0.2148047229791099
2835,0.4257088962884367,0,0.4667912678743399,0.421329935748646,0,0,0,0,1,1,0,0.5210251433945562,0.12590826521344234,0.44987848959560206,0.16787768695125646,0.37590826521344234
2836,0.515719030015244,0,0.4667912678743399,0.49635024309451303,0,1,0,1,0,1,0,0.42267635482894333,0.8079717739118284,0.5560381449673801,0.5036330608537694,0.43795413260672117
2837,0.4257088962884367,1,0.505614796571881,0.4712550135436008,0,0,0,0,0,0,1,0.5210251433945562,0.5629541326067211,0.44987848959560206,0.6259082652134423,0.6433761515505384
2838,0.4257088962884367,1,0.4667912678743399,0.597649586850092,0,0,0,0,0,0,1,0.5210251433945562,0.5629541326067211,0.44987848959560206,0.6259082652134423,0.6433761515505384
2839,0.4257088962884367,0,0.4667912678743399,0.4712550135436008,0,1,0,0,1,1,0,0.35892344014744704,0.3503633060853769,0.44987848959560206,0.6259082652134423,0.6433761515505384
2840,0.4257088962884367,1,0.4667912678743399,0.46273523272304284,0,0,0,0,0,0,1,0.5210251433945562,0.5012110202845897,0.5560381449673801,0.5036330608537694,0.2506055101422949
2841,0.6597990639551098,0,0.6225167848443564,0.44485264179899153,0,0,1,1,1,1,1,0.42267635482894333,0.5359737900609834,0.44987848959560206,0.5036330608537694,0.5839388434756282
2842,0.4257088962884367,0,0.4667912678743399,0.49635024309451303,0,1,0,0,0,0,0,0.35892344014744704,0.6115147845393076,0.44987848959560206,0.5036330608537694,0.41727217680896156
2843,0.4257088962884367,1,0.4667912678743399,0.44895163004618627,0,0,0,0,0,0,1,0.5210251433945562,0.5007266121707539,0.5560381449673801,0.5036330608537694,0.5007266121707539
2844,0.4257088962884367,0,0.4667912678743399,0.47743786640244407,0,1,1,0,1,0,0,0.5210251433945562,0.5839388434756282,0.44987848959560206,0.5036330608537694,0.2506055101422949
2845,0.4257088962884367,1,0.4667912678743399,0.5309652892871523,0,0,0,0,0,0,1,0.5210251433945562,0.5012110202845897,0.44987848959560206,0.5036330608537694,0.8345443536179231
2848,0.515719030015244,1,0.4667912678743399,0.46644502284219236,0,0,0,0,0,0,1,0.4354406098749901,0.5036330608537694,0.44987848959560206,0.5036330608537694,0.5839388434756282
2850,0.4257088962884367,0,0.6225167848443564,0.44895163004618627,0,1,0,1,1,0,0,0.4354406098749901,0.7506055101422948,0.44987848959560206,0.5036330608537694,0.30072661217075386
2851,0.4257088962884367,0,0.4667912678743399,0.579825883626104,0,0,0,0,1,1,0,0.4354406098749901,0.37590826521344234,0.5560381449673801,0.5036330608537694,0.5005190086933956
2852,0.6597990639551098,0,0.6225167848443564,0.5492398862435045,0,0,1,0,1,1,1,0.6794279473824043,0.607402361489555,0.5560381449673801,0.8345443536179231,0.8337370067615298
2853,0.6597990639551098,1,0.4667912678743399,0.513989807245938,0,0,0,0,0,0,1,0.6794279473824043,0.607402361489555,0.5560381449673801,0.8345443536179231,0.8337370067615298
2854,0.4257088962884367,0,0.505614796571881,0.5992035790153204,0,1,1,1,0,0,1,0.5210251433945562,0.8759082652134423,0.44987848959560206,0.5036330608537694,0.37590826521344234
2855,0.6597990639551098,0,0.6225167848443564,0.4493254979762847,0,0,1,0,1,1,0,0.42267635482894333,0.6821484600776153,0.5560381449673801,0.5036330608537694,0.37590826521344234
2856,0.515719030015244,1,0.6225167848443564,0.5001453224341508,0,0,0,0,0,0,1,0.42267635482894333,0.4094211873503426,0.5560381449673801,0.5036330608537694,0.5629541326067211
2859,0.6597990639551098,0,0.4667912678743399,0.5898234614604552,0,0,0,0,0,0,0,0.4879982358694893,0.607402361489555,0.44987848959560206,0.5036330608537694,0.5012110202845897
2860,0.6597990639551098,0,0.4667912678743399,0.4725181653042689,1,0,1,0,1,1,1,0.7289405931015163,0.4094211873503426,0.5560381449673801,0.5036330608537694,0.9379541326067211
2864,0.515719030015244,0,0.6225167848443564,0.44895163004618627,0,1,0,1,1,0,1,0.35892344014744704,0.6253027550711474,0.44987848959560206,0.5036330608537694,0.37590826521344234
2865,0.515719030015244,0,0.505614796571881,0.43795413260672117,0,1,1,1,1,0,0,0.4354406098749901,0.6879541326067211,0.5560381449673801,0.5036330608537694,0.41727217680896156
2866,0.515719030015244,0,0.6225167848443564,0.470461246605191,0,1,1,1,0,1,1,0.42267635482894333,0.5002422040569179,0.5560381449673801,0.5036330608537694,0.7007266121707538
2867,0.515719030015244,1,0.4667912678743399,0.4725181653042689,0,0,0,0,0,0,1,0.35892344014744704,0.5503633060853769,0.5560381449673801,0.5036330608537694,0.7226258956504188
2868,0.4257088962884367,0,0.4667912678743399,0.7546115101973413,0,0,0,0,0,0,0,0.5210251433945562,0.7007266121707538,0.5560381449673801,0.6259082652134423,0.41727217680896156
2869,0.4257088962884367,0,0.4667912678743399,0.5000981908338856,0,1,0,0,0,0,1,0.4354406098749901,0.6433761515505384,0.5560381449673801,0.6259082652134423,0.41727217680896156
2870,0.4257088962884367,1,0.4667912678743399,0.8262669011408069,0,0,0,0,0,0,1,0.5210251433945562,0.7007266121707538,0.5560381449673801,0.6259082652134423,0.41727217680896156
2871,0.6597990639551098,1,0.6225167848443564,0.42710856292259564,0,0,0,0,0,0,1,0.7289405931015163,0.4094211873503426,0.44987848959560206,0.5036330608537694,0.8759082652134423
2872,0.6597990639551098,0,0.4667912678743399,0.5000981908338856,1,0,1,0,1,1,0,0.7289405931015163,0.3185120964412518,0.44987848959560206,0.5036330608537694,0.30072661217075386
2873,0.4257088962884367,0,0.4667912678743399,0.6834544353617923,0,0,0,0,0,0,1,0.5210251433945562,0.9007266121707538,0.44987848959560206,0.5036330608537694,0.8345443536179231
2875,0.4257088962884367,0,0.4667912678743399,0.44337356664396005,0,1,0,0,1,0,1,0.5210251433945562,0.8759082652134423,0.44987848959560206,0.5036330608537694,0.5007266121707539
2876,0.515719030015244,0,0.4667912678743399,0.44895163004618627,0,1,0,0,1,0,0,0.42267635482894333,0.6788309329181264,0.44987848959560206,0.5036330608537694,0.43795413260672117
2879,0.515719030015244,1,0.6225167848443564,0.41675316811556595,0,0,0,0,0,0,1,0.42267635482894333,0.5314770663033606,0.44987848959560206,0.5036330608537694,0.8345443536179231
2880,0.515719030015244,0,0.4667912678743399,0.5492398862435045,0,1,0,1,1,0,0,0.42267635482894333,0.5751816530426884,0.44987848959560206,0.5036330608537694,0.16787768695125646
2881,0.4257088962884367,0,0.4667912678743399,0.4636098692274455,0,1,0,1,0,1,0,0.4354406098749901,0.16787768695125646,0.44987848959560206,0.5036330608537694,0.30072661217075386
2883,0.4257088962884367,1,0.4667912678743399,0.5898234614604552,0,0,0,0,0,0,0,0.5210251433945562,0.08393884347562823,0.44987848959560206,0.5036330608537694,0.30072661217075386
2884,0.4257088962884367,0,0.4667912678743399,0.5007266121707539,0,1,0,0,1,0,0,0.5210251433945562,0.37590826521344234,0.5560381449673801,0.5036330608537694,0.2506055101422949
2885,0.515719030015244,1,0.4667912678743399,0.470461246605191,0,0,0,0,0,0,1,0.35892344014744704,0.41727217680896156,0.5560381449673801,0.5012110202845897,0.41727217680896156
2886,0.515719030015244,0,0.4667912678743399,0.4150564252343384,0,1,1,1,1,0,0,0.35892344014744704,0.41727217680896156,0.5560381449673801,0.5012110202845897,0.41727217680896156
2887,0.4257088962884367,1,0.505614796571881,0.5782385331516803,0,0,0,0,0,0,1,0.5210251433945562,0.5012110202845897,0.5560381449673801,0.5036330608537694,0.6433761515505384
2889,0.515719030015244,1,0.4667912678743399,0.6834544353617923,0,0,0,0,0,0,1,0.4354406098749901,0.9007266121707538,0.44987848959560206,0.8759082652134423,0.5004036734281966
2890,0.515719030015244,0,0.4667912678743399,0.5221122508949084,0,1,1,1,0,0,1,0.4354406098749901,0.9007266121707538,0.44987848959560206,0.8759082652134423,0.5004036734281966
2891,0.515719030015244,1,0.4667912678743399,0.5141356769134334,0,0,0,0,0,0,1,0.4354406098749901,0.9007266121707538,0.44987848959560206,0.8759082652134423,0.5004036734281966
2892,0.6597990639551098,0,0.6225167848443564,0.4150564252343384,0,1,1,1,1,1,1,0.7289405931015163,0.6821484600776153,0.5560381449673801,0.8345443536179231,0.6433761515505384
2893,0.6597990639551098,0,0.4667912678743399,0.46644502284219236,0,0,0,0,0,0,1,0.7289405931015163,0.6821484600776153,0.5560381449673801,0.8345443536179231,0.6433761515505384
2894,0.4257088962884367,0,0.6225167848443564,0.5992035790153204,0,1,1,1,1,1,0,0.5210251433945562,0.16787768695125646,0.44987848959560206,0.5036330608537694,0.5839388434756282
2895,0.515719030015244,0,0.4667912678743399,0.3992808437377147,0,1,0,1,0,0,0,0.4354406098749901,0.7007266121707538,0.5560381449673801,0.5036330608537694,0.43795413260672117
2896,0.4257088962884367,1,0.6225167848443564,0.550909034929725,0,0,0,0,0,0,1,0.5210251433945562,0.6433761515505384,0.5560381449673801,0.8345443536179231,0.5005190086933956
2897,0.4257088962884367,1,0.4667912678743399,0.46273523272304284,0,0,0,0,0,0,1,0.5210251433945562,0.6433761515505384,0.5560381449673801,0.8345443536179231,0.37590826521344234
2899,0.515719030015244,1,0.4667912678743399,0.4150564252343384,0,0,0,0,0,0,1,0.4354406098749901,0.6259082652134423,0.44987848959560206,0.5036330608537694,0.5629541326067211
2900,0.4257088962884367,0,0.505614796571881,0.4150564252343384,0,0,1,1,0,0,0,0.5210251433945562,0.35766186583625276,0.44987848959560206,0.5036330608537694,0.12590826521344234
2901,0.6597990639551098,0,0.505614796571881,0.47743786640244407,1,0,1,0,1,1,1,0.6794279473824043,0.5503633060853769,0.5560381449673801,0.5036330608537694,0.5036330608537694
2902,0.4257088962884367,1,0.4667912678743399,0.4527979614491876,0,0,0,0,0,0,1,0.5210251433945562,0.37590826521344234,0.44987848959560206,0.5036330608537694,0.6259082652134423
2904,0.515719030015244,0,0.4667912678743399,0.507160157432637,0,1,0,1,0,0,0,0.35892344014744704,0.6253027550711474,0.5560381449673801,0.5036330608537694,0.37590826521344234
2905,0.515719030015244,0,0.4667912678743399,0.5260795110505602,0,1,1,1,0,1,0,0.4354406098749901,0.12590826521344234,0.5560381449673801,0.16787768695125646,0.5005190086933956
2906,0.515719030015244,0,0.4667912678743399,0.4281477066303361,0,1,0,1,0,0,0,0.4354406098749901,0.12590826521344234,0.5560381449673801,0.16787768695125646,0.5005190086933956
2908,0.515719030015244,1,0.4667912678743399,0.4097726814007468,0,0,0,0,0,0,1,0.4354406098749901,0.8345443536179231,0.44987848959560206,0.5036330608537694,0.5036330608537694
2909,0.4257088962884367,0,0.4667912678743399,0.46273523272304284,0,1,1,1,1,0,1,0.4354406098749901,0.5012110202845897,0.5560381449673801,0.5036330608537694,0.35766186583625276
2911,0.4257088962884367,1,0.4667912678743399,0.48634231664396005,0,0,0,0,0,0,1,0.5210251433945562,0.5036330608537694,0.5560381449673801,0.5036330608537694,0.5007266121707539
2912,0.4257088962884367,1,0.4667912678743399,0.5348142005291633,0,0,0,0,0,0,0,0.5210251433945562,0.10072661217075388,0.5560381449673801,0.5036330608537694,0.37590826521344234
2914,0.515719030015244,1,0.6225167848443564,0.470461246605191,0,0,0,0,0,0,1,0.4354406098749901,0.37590826521344234,0.44987848959560206,0.5036330608537694,0.5036330608537694
2915,0.6597990639551098,0,0.6225167848443564,0.41675316811556595,0,0,1,1,1,1,0,0.35892344014744704,0.43795413260672117,0.5560381449673801,0.5036330608537694,0.5036330608537694
2916,0.4257088962884367,0,0.4667912678743399,0.8262669011408069,0,0,0,0,0,0,1,0.5210251433945562,0.5839388434756282,0.5560381449673801,0.37590826521344234,0.6433761515505384
2917,0.4257088962884367,0,0.4667912678743399,0.5083938843475628,0,0,0,1,0,1,0,0.4354406098749901,0.5012110202845897,0.5560381449673801,0.37590826521344234,0.16787768695125646
2918,0.4257088962884367,1,0.4667912678743399,0.5348142005291633,0,0,0,0,0,0,0,0.5210251433945562,0.5839388434756282,0.5560381449673801,0.37590826521344234,0.16787768695125646
2919,0.515719030015244,0,0.4667912678743399,0.5183819546867319,0,1,0,1,1,0,0,0.4354406098749901,0.37590826521344234,0.44987848959560206,0.5036330608537694,0.5036330608537694
2923,0.4257088962884367,0,0.4667912678743399,0.44337356664396005,0,0,1,1,1,0,1,0.4354406098749901,0.7007266121707538,0.44987848959560206,0.5036330608537694,0.5005190086933956
2924,0.4257088962884367,0,0.4667912678743399,0.507160157432637,0,1,1,1,0,1,1,0.4354406098749901,0.30072661217075386,0.5560381449673801,0.5036330608537694,0.6259082652134423
2925,0.4257088962884367,1,0.6225167848443564,0.44895163004618627,0,0,0,0,0,0,1,0.5210251433945562,0.37590826521344234,0.5560381449673801,0.5036330608537694,0.6259082652134423
2928,0.515719030015244,1,0.4667912678743399,0.3992808437377147,0,0,0,0,0,0,1,0.4354406098749901,0.8345443536179231,0.44987848959560206,0.5036330608537694,0.6259082652134423
2929,0.6597990639551098,1,0.6225167848443564,0.3992808437377147,0,0,0,0,0,0,1,0.7289405931015163,0.35766186583625276,0.44987848959560206,0.5036330608537694,0.6433761515505384
2930,0.6597990639551098,0,0.4667912678743399,0.5036330608537694,0,0,1,0,1,1,1,0.35892344014744704,0.3503633060853769,0.44987848959560206,0.5036330608537694,0.7007266121707538
2931,0.4257088962884367,0,0.6225167848443564,0.5898234614604552,0,1,0,0,0,0,0,0.4354406098749901,0.12590826521344234,0.5560381449673801,0.5036330608537694,0.2148047229791099
2933,0.4257088962884367,0,0.4667912678743399,0.4636098692274455,0,1,1,1,1,0,0,0.35892344014744704,0.37590826521344234,0.44987848959560206,0.5036330608537694,0.12590826521344234
2934,0.4257088962884367,0,0.4667912678743399,0.48634231664396005,0,0,0,1,0,0,1,0.4354406098749901,0.7007266121707538,0.5560381449673801,0.5036330608537694,0.37590826521344234
2935,0.6597990639551098,0,0.6225167848443564,0.6614075180920571,0,0,0,0,0,0,1,0.7289405931015163,0.5503633060853769,0.5560381449673801,0.8345443536179231,0.8759082652134423
2936,0.6597990639551098,1,0.6225167848443564,0.5043416643177049,0,0,0,0,0,0,1,0.7289405931015163,0.5503633060853769,0.5560381449673801,0.8345443536179231,0.8759082652134423
2937,0.4257088962884367,0,0.4667912678743399,0.5260795110505602,0,0,1,0,0,1,0,0.4354406098749901,0.07194758012196704,0.5560381449673801,0.5036330608537694,0.30072661217075386
2938,0.515719030015244,1,0.6225167848443564,0.4150564252343384,0,0,0,0,0,0,0,0.35892344014744704,0.5004036734281966,0.5560381449673801,0.5036330608537694,0.5036330608537694
2939,0.515719030015244,1,0.6225167848443564,0.579825883626104,0,0,0,0,0,0,1,0.42267635482894333,0.3185120964412518,0.44987848959560206,0.5036330608537694,0.8345443536179231
2941,0.515719030015244,1,0.4667912678743399,0.6253027550711474,0,0,0,0,0,0,1,0.4354406098749901,0.5839388434756282,0.5560381449673801,0.5036330608537694,0.37590826521344234
2944,0.4257088962884367,0,0.4667912678743399,0.7546115101973413,0,0,0,0,0,0,0,0.5210251433945562,0.2148047229791099,0.5560381449673801,0.2506055101422949,0.2502595043466978
2945,0.4257088962884367,0,0.505614796571881,0.5001453224341508,0,0,1,1,1,1,0,0.5210251433945562,0.2148047229791099,0.5560381449673801,0.2506055101422949,0.2502595043466978
2946,0.4257088962884367,0,0.6225167848443564,0.5898234614604552,0,0,0,1,1,0,1,0.5210251433945562,0.2148047229791099,0.5560381449673801,0.2506055101422949,0.2502595043466978
2947,0.4257088962884367,0,0.505614796571881,0.6185166594961519,0,0,0,0,0,0,0,0.5210251433945562,0.2148047229791099,0.5560381449673801,0.2506055101422949,0.2502595043466978
2949,0.4257088962884367,1,0.4667912678743399,0.6030480312015815,0,0,0,0,0,0,0,0.5210251433945562,0.2148047229791099,0.5560381449673801,0.2506055101422949,0.2502595043466978
2950,0.515719030015244,0,0.4667912678743399,0.3992808437377147,0,1,0,1,0,0,0,0.4354406098749901,0.5036330608537694,0.44987848959560206,0.5036330608537694,0.10072661217075388
2952,0.4257088962884367,0,0.4667912678743399,0.579825883626104,0,1,1,1,0,1,0,0.4354406098749901,0.37590826521344234,0.44987848959560206,0.5036330608537694,0.16787768695125646
2953,0.4257088962884367,0,0.4667912678743399,0.46273523272304284,0,1,1,0,0,1,0,0.4354406098749901,0.5012110202845897,0.44987848959560206,0.5036330608537694,0.12590826521344234
2954,0.4257088962884367,1,0.4667912678743399,0.44337356664396005,0,0,0,0,0,0,0,0.5210251433945562,0.30072661217075386,0.5560381449673801,0.5036330608537694,0.10072661217075388
2956,0.6597990639551098,0,0.4667912678743399,0.5221122508949084,0,1,1,0,1,1,0,0.4879982358694893,0.4586360884044807,0.44987848959560206,0.5036330608537694,0.5007266121707539
2958,0.4257088962884367,1,0.6225167848443564,0.5083938843475628,0,0,0,0,0,0,1,0.5210251433945562,0.9007266121707538,0.5560381449673801,0.5036330608537694,0.37590826521344234
2959,0.4257088962884367,0,0.4667912678743399,0.5492398862435045,0,1,0,1,1,0,0,0.5210251433945562,0.16787768695125646,0.44987848959560206,0.5036330608537694,0.3503633060853769
2960,0.515719030015244,1,0.4667912678743399,0.6614075180920571,0,0,0,0,0,0,1,0.4354406098749901,0.5012110202845897,0.44987848959560206,0.5036330608537694,0.8345443536179231
2962,0.6597990639551098,0,0.6225167848443564,0.4636098692274455,0,1,1,0,1,1,0,0.35892344014744704,0.2781814512059744,0.5560381449673801,0.16787768695125646,0.5012110202845897
2963,0.6597990639551098,0,0.4667912678743399,0.44485264179899153,0,1,1,0,1,1,0,0.35892344014744704,0.2781814512059744,0.5560381449673801,0.16787768695125646,0.37590826521344234
2964,0.4257088962884367,0,0.4667912678743399,0.44337356664396005,0,1,0,1,1,1,0,0.4354406098749901,0.16787768695125646,0.44987848959560206,0.16787768695125646,0.2506055101422949
2966,0.4257088962884367,0,0.4667912678743399,0.8262669011408069,0,0,0,0,0,0,0,0.5210251433945562,0.08393884347562823,0.44987848959560206,0.16787768695125646,0.2506055101422949
2967,0.4257088962884367,0,0.4667912678743399,0.44337356664396005,0,1,1,0,1,0,0,0.35892344014744704,0.41727217680896156,0.5560381449673801,0.5036330608537694,0.37590826521344234
2968,0.515719030015244,0,0.4667912678743399,0.44895163004618627,0,1,0,1,1,0,0,0.42267635482894333,0.5002422040569179,0.44987848959560206,0.5036330608537694,0.5012110202845897
2970,0.4257088962884367,1,0.4667912678743399,0.7698989374738694,0,0,0,0,0,0,1,0.5210251433945562,0.8759082652134423,0.5560381449673801,0.8759082652134423,0.7503633060853769
2971,0.4257088962884367,1,0.6225167848443564,0.44895163004618627,0,0,0,0,0,0,1,0.5210251433945562,0.8759082652134423,0.5560381449673801,0.8759082652134423,0.7503633060853769
2972,0.4257088962884367,0,0.4667912678743399,0.4493254979762847,0,0,1,0,1,0,1,0.35892344014744704,0.7730575509867063,0.5560381449673801,0.8759082652134423,0.7503633060853769
2973,0.515719030015244,0,0.4667912678743399,0.41675316811556595,0,1,1,1,0,0,0,0.35892344014744704,0.6503633060853768,0.44987848959560206,0.5036330608537694,0.37590826521344234
2974,0.4257088962884367,0,0.4667912678743399,0.46644502284219236,0,1,1,1,1,1,1,0.4354406098749901,0.7506055101422948,0.5560381449673801,0.37590826521344234,0.5005190086933956
2975,0.4257088962884367,0,0.6225167848443564,0.4306564739126047,0,1,0,1,1,0,0,0.4354406098749901,0.7506055101422948,0.5560381449673801,0.37590826521344234,0.5005190086933956
2976,0.4257088962884367,0,0.4667912678743399,0.7546115101973413,0,0,0,0,0,0,0,0.5210251433945562,0.08393884347562823,0.5560381449673801,0.37590826521344234,0.5005190086933956
2977,0.515719030015244,1,0.4667912678743399,0.421329935748646,0,0,0,0,0,0,0,0.35892344014744704,0.5503633060853769,0.5560381449673801,0.5036330608537694,0.37590826521344234
2978,0.4257088962884367,0,0.4667912678743399,0.44567850044096935,0,0,0,1,1,0,0,0.5210251433945562,0.35766186583625276,0.44987848959560206,0.5036330608537694,0.37590826521344234
2979,0.4257088962884367,0,0.505614796571881,0.4712550135436008,0,0,0,1,0,0,0,0.5210251433945562,0.37590826521344234,0.5560381449673801,0.5036330608537694,0.6259082652134423
2982,0.6597990639551098,1,0.6225167848443564,0.5769541287252459,0,0,0,0,0,0,1,0.6794279473824043,0.6335755373902513,0.5560381449673801,0.8345443536179231,0.8345443536179231
2983,0.6597990639551098,0,0.4667912678743399,0.5898234614604552,0,0,1,0,1,1,1,0.6794279473824043,0.6335755373902513,0.5560381449673801,0.8345443536179231,0.8345443536179231
2984,0.4257088962884367,0,0.4667912678743399,0.46273523272304284,0,1,1,1,1,0,0,0.5210251433945562,0.35766186583625276,0.5560381449673801,0.5036330608537694,0.37590826521344234
